variant,seed,target,regime,count,ws_rmse,ws_mae,wd_mae,r2
fixed4_submitted,46,target_mean,strong_gust,4608.0,0.9742948710918427,0.6802771389484406,6.401142835617065,0.4694306552410126
fixed4_submitted,46,target_mean,upper_tail,2316.0,1.559207558631897,1.1974994838237762,6.968076229095459,-9.716507196426392
fixed6,42,target_mean,rapid_component_change,420.0,2.83994460105896,2.3774847388267517,52.215375900268555,0.2807183563709259
fixed6,42,target_mean,rapid_wd_change,1695.5,1.6483509540557861,1.1961736679077148,39.26946258544922,0.6686353534460068
fixed6,42,target_mean,strong_gust,4608.0,1.0035571455955505,0.7066037356853485,6.434335470199585,0.45029647648334503
fixed6,42,target_mean,upper_tail,2316.0,1.5528643131256104,1.180214673280716,6.9363768100738525,-9.14166459441185
fixed6,43,target_mean,rapid_component_change,420.0,2.9514973163604736,2.4698859453201294,51.999319076538086,0.21047163009643555
fixed6,43,target_mean,rapid_wd_change,1695.5,1.6834970116615295,1.215347707271576,38.769744873046875,0.6548134088516235
fixed6,43,target_mean,strong_gust,4608.0,0.9878335893154144,0.6886672377586365,6.4283623695373535,0.4547727257013321
fixed6,43,target_mean,upper_tail,2316.0,1.553769826889038,1.1611334383487701,6.813638210296631,-9.38415214419365
fixed6,44,target_mean,rapid_component_change,420.0,2.8707165718078613,2.3903480172157288,53.105525970458984,0.26339903473854065
