variant,seed,target,regime,count,ws_rmse,ws_mae,wd_mae,r2
magnitude_only_strict_zero_phase,42,target_mean,hf_q3,4179.0,0.8944456279277802,0.6063830852508545,7.3437769412994385,0.8644412718713284
magnitude_only_strict_zero_phase,42,target_mean,hf_q4,6102.0,0.8201741576194763,0.5895241498947144,7.505028247833252,0.869832169264555
magnitude_only_strict_zero_phase,43,target_mean,hf_q1,4518.0,1.0377881824970245,0.7164396941661835,11.953772068023682,0.8361791223287582
magnitude_only_strict_zero_phase,43,target_mean,hf_q2,3282.0,0.9883861243724823,0.6658479273319244,9.565760374069214,0.8272572532296181
magnitude_only_strict_zero_phase,43,target_mean,hf_q3,4179.0,0.897950291633606,0.6079918146133423,7.252758264541626,0.8633783534169197
magnitude_only_strict_zero_phase,43,target_mean,hf_q4,6102.0,0.8229385018348694,0.5881176292896271,7.4144041538238525,0.867530632764101
magnitude_only_strict_zero_phase,44,target_mean,hf_q1,4518.0,1.0146348178386688,0.6908049881458282,11.582911968231201,0.8456002026796341
magnitude_only_strict_zero_phase,44,target_mean,hf_q2,3282.0,0.9754799902439117,0.6473226845264435,9.53107500076294,0.8339528366923332
magnitude_only_strict_zero_phase,44,target_mean,hf_q3,4179.0,0.9053304493427277,0.6195886135101318,7.098591089248657,0.8640555404126644
magnitude_only_strict_zero_phase,44,target_mean,hf_q4,6102.0,0.8342024981975555,0.6118781864643097,7.443093299865723,0.870137132704258
magnitude_only_strict_zero_phase,45,target_mean,hf_q1,4518.0,0.9996199309825897,0.6867776215076447,12.10144567489624,0.8510124981403351
magnitude_only_strict_zero_phase,45,target_mean,hf_q2,3282.0,0.9606833755970001,0.6505780965089798,9.705589056015015,0.8381102904677391
magnitude_only_strict_zero_phase,45,target_mean,hf_q3,4179.0,0.8702808618545532,0.5815105736255646,7.274604082107544,0.8717528879642487
magnitude_only_strict_zero_phase,45,target_mean,hf_q4,6102.0,0.7954343259334564,0.5632801055908203,7.35504412651062,0.8797494955360889
magnitude_only_strict_zero_phase,46,target_mean,hf_q1,4518.0,1.0078699588775635,0.6869274377822876,11.84291410446167,0.8477881997823715
magnitude_only_strict_zero_phase,46,target_mean,hf_q2,3282.0,0.9452361464500427,0.6391425132751465,9.742558479309082,0.8436410501599312
